train_lossXsample,train_tp,train_fp,train_tn,train_fn,train_precision,train_recall,train_Fbeta,val_lossXsample,val_tp,val_fp,val_tn,val_fn,val_precision,val_recall,val_Fbeta,epoch_duration,eval_duration
0.5832990192115629,18303,7938,11232,975,0.6974962844403796,0.9494242141300965,0.8854605091289077,0.8086418595886429,4483,15055,18415,492,0.22945030197563723,0.901105527638191,0.5683604645265987,1533.3696208000183,1415.7639079093933
0.5248782927859489,17636,4744,14361,1707,0.7880250223413763,0.9117510210412035,0.8839923009062475,0.5834594860764036,3955,9675,23795,1020,0.29016874541452675,0.7949748743718593,0.5897703549060543,1522.845621585846,1420.8134624958038
0.47308590728208216,18419,5329,13644,1056,0.7756021559710291,0.9457766367137356,0.9060188100110184,0.6564055392484482,4090,11195,22275,885,0.2675825973176317,0.8221105527638191,0.5812135853346597,1527.6964931488037,1409.8302817344666
0.4074646178485699,18820,5180,13960,488,0.7841666666666667,0.9747255023824322,0.9295479690216532,0.6137509581915253,4209,10822,22648,766,0.28002128933537357,0.8460301507537689,0.6024734476539464,1535.9421741962433,1399.1354722976685
0.3707302025939046,18559,3959,15181,749,0.8241850963673506,0.9612077895172986,0.9302756892230576,0.5571388068876987,3987,8754,24716,988,0.31292677183894513,0.8014070351758794,0.6107349652277811,1541.2484135627747,1404.571726322174
0.3890914060345948,18142,3609,15488,1209,0.8340765941795779,0.9375226086507157,0.9148303161716504,0.6295011003936185,3796,8035,25435,1179,0.3208519989857155,0.7630150753768844,0.598153225552299,1532.5099930763245,1412.519268989563
0.3312301998225491,18991,4213,14840,404,0.8184364764695742,0.9791698891466873,0.9421634386410541,0.6416357275878116,4169,9490,23980,806,0.30522000146423606,0.8379899497487437,0.6211448493697667,1526.2205128669739,1407.257285118103
0.30110451259118937,18873,3353,15693,529,0.8491406460901647,0.9727347696113803,0.9452190636456519,0.5523672475401176,3905,7699,25771,1070,0.3365218890037918,0.7849246231155779,0.6197625698324023,1365.0962641239166,505.1106450557709
0.328112181631094,18784,3503,15499,662,0.8428231704581146,0.9659570091535534,0.9385336411148085,0.5833798022430823,3915,8158,25312,1060,0.32427731301250723,0.7869346733668342,0.6122353235542489,581.5045762062073,375.62596893310547
0.2985409394718933,18319,2212,16850,1067,0.8922604841459256,0.9449602806148767,0.9339281162375734,0.5186302985895718,3585,5427,28043,1390,0.3978029294274301,0.7206030150753768,0.6199847814056446,364.121214389801,321.0197331905365
0.31024215310421327,18167,2433,16806,1042,0.8818932038834951,0.9457545942006351,0.9322529660495096,0.5890762989489089,3559,6090,27380,1416,0.3688465125919784,0.7153768844221106,0.6022200412873532,348.7831802368164,300.76858043670654
0.28588335063654186,18652,2753,16340,703,0.8713851903760803,0.9636786360113666,0.9436883379711613,0.5354275333895332,3769,6831,26639,1206,0.35556603773584905,0.7575879396984925,0.6178688524590165,359.47599959373474,339.9437618255615
0.2778649355672049,18614,2746,16474,614,0.871441947565543,0.9680674017058456,0.9470652881797459,0.5436539001591355,3828,6681,26789,1147,0.364259206394519,0.7694472361809045,0.6294189220296623,353.70224499702454,343.78590846061707
0.25912600227050664,19117,3294,15862,175,0.8530186069340948,0.9909288824383164,0.9598911417065848,0.5664575825789951,4000,7775,25695,975,0.33970276008492567,0.8040201005025126,0.6314127861089187,367.13864278793335,341.9350607395172
0.2340471995944065,18639,1850,17317,642,0.9097076480062473,0.9667029718375603,0.9547396350895885,0.5146272521069214,3500,5042,28428,1475,0.40974010770311403,0.7035175879396985,0.6152872512481541,357.0424556732178,345.4186170101166
0.3042487298532595,17806,1875,17341,1426,0.9047304506884812,0.9258527454242929,0.9215497520934902,0.5996898193611468,3303,5049,28421,1672,0.3954741379310345,0.6639195979899497,0.5845603851054793,479.5198519229889,361.58925342559814
0.3243948263048357,19022,4007,15064,355,0.8260019974814364,0.9816793105227848,0.9460198732804839,0.7613645664627615,3948,9230,24240,1027,0.2995902261344665,0.79356783919598,0.5967712679122075,340.7602951526642,319.44831109046936
0.24462474819506846,19052,3246,15951,199,0.8544264059556911,0.989662874655862,0.9592958852792492,0.6511300798556416,3867,7891,25579,1108,0.3288824630039122,0.7772864321608041,0.6107460989323393,338.00321888923645,301.1279878616333
0.23515804119088776,19255,3029,15982,182,0.8640728774008257,0.9906364150846324,0.9624420185540626,0.5787286279120577,3974,7718,25752,1001,0.33989052343482723,0.7987939698492462,0.628956697898202,337.0712444782257,296.4151837825775
0.2068483035963399,19072,2125,16895,356,0.8997499646176346,0.9816759316450484,0.9641185331971813,0.6163337058883942,3614,5940,27530,1361,0.37827088130625913,0.7264321608040201,0.6134990154138656,324.99215388298035,299.152681350708
0.20616065405380513,19130,2450,16661,207,0.8864689527340129,0.9892951336815432,0.966864790554747,0.6212088737659576,3749,6706,26764,1226,0.3585844093735055,0.7535678391959799,0.6175259430077417,327.57987451553345,299.00852227211
0.1653915438793299,19043,1667,17525,213,0.919507484307098,0.9889385126713751,0.9742259602594799,0.5984908935059061,3527,5204,28266,1448,0.4039628908487,0.7089447236180905,0.6159407635080857,330.5119993686676,297.820837020874
0.1599982354031892,19165,1793,17337,153,0.9144479435060597,0.992079925458122,0.9755166446095899,0.6210230426959493,3586,5610,27860,1389,0.38995215311004783,0.7208040201005025,0.6162359087159748,328.91736102104187,299.22979187965393
