train_lossXsample,train_tp,train_fp,train_tn,train_fn,train_precision,train_recall,train_Fbeta,val_lossXsample,val_tp,val_fp,val_tn,val_fn,val_precision,val_recall,val_Fbeta,epoch_duration,eval_duration
0.4942368491615502,5683,2038,4277,354,0.7360445538142728,0.9413616034454199,0.8916188145219491,0.5853535072909676,1455,3520,7234,141,0.29246231155778896,0.9116541353383458,0.6404613082137511,1556.939989566803,769.9730083942413
0.35810819574163677,5627,1022,5354,349,0.8462926755903143,0.9415997322623829,0.9208588354662391,0.395569358977229,1350,1964,8790,246,0.40736270368135186,0.8458646616541353,0.6960197978964735,1610.7060279846191,762.5940816402435
0.33121459216477805,5653,921,5415,363,0.8599026467903864,0.9396609042553191,0.9225471636529798,0.3819905207417755,1372,1771,8983,224,0.4365256124721604,0.8596491228070176,0.7200587803085967,1603.2608997821808,768.621205329895
0.3017170424742016,5890,1249,5090,123,0.825045524583275,0.9795443206386163,0.9441826167804814,0.48916016833502274,1453,2466,8288,143,0.370757846389385,0.9104010025062657,0.7051344268659614,1594.1448619365692,776.2698113918304
0.2678663264622265,5789,871,5508,184,0.8692192192192192,0.9691947095262012,0.9474011521340665,0.36916469831698334,1402,1789,8965,194,0.4393607019743027,0.8784461152882206,0.7321148825065273,1595.4970471858978,783.5281677246094
0.2654825086642655,5872,1017,5324,139,0.8523733488169546,0.9768757278323075,0.9491481589241264,0.4619502781856398,1428,2026,8728,168,0.41343370005790386,0.8947368421052632,0.7257572677373451,973.4965219497681,360.3877682685852
0.23650897010543187,5721,654,5719,258,0.8974117647058824,0.9568489713998997,0.9443399029414677,0.36030402123204125,1337,1407,9347,259,0.4872448979591837,0.8377192982456141,0.7323619631901841,779.4465057849884,357.77764225006104
0.2488644326038157,5964,962,5314,112,0.8611030898065262,0.9815668202764977,0.9548511047070125,0.4592562442149228,1437,2025,8729,159,0.4150779896013865,0.900375939849624,0.7297379646556977,714.1973421573639,352.9291157722473
0.2549138416589233,5876,1028,5356,92,0.8511008111239861,0.9845844504021448,0.954639979204575,0.5123797598638032,1428,2155,8599,168,0.3985487022048563,0.8947368421052632,0.7163640012039731,748.0574853420258,399.5964312553406
0.22812126899726803,5844,965,5473,70,0.8582758114260538,0.9881636794048022,0.9591334318069918,0.39371812523617916,1443,1920,8834,153,0.42908117752007136,0.9041353383458647,0.7402277623884272,929.7992966175079,416.43402457237244
0.1968209581507534,5864,694,5675,119,0.8941750533699299,0.9801103125522314,0.9616267628730731,0.34806830357926094,1416,1503,9251,180,0.4850976361767729,0.8872180451127819,0.7610448242502418,946.3078255653381,420.51907181739807
0.29363050193820206,6026,1342,4954,30,0.8178610206297503,0.9950462351387054,0.9537224613826285,0.6135461893303674,1533,2786,7968,63,0.3549432739059968,0.9605263157894737,0.7161543492478746,1001.87868309021,393.782066822052
0.2074749210530921,5783,551,5798,220,0.9130091569308494,0.9633516575045811,0.9528438673960326,0.35573897654228365,1351,1319,9435,245,0.5059925093632959,0.8464912280701754,0.7460790810691407,818.1727266311646,359.78939747810364
0.17091255972808506,5945,636,5691,80,0.903358152256496,0.9867219917012449,0.9688406505654965,0.3836864481377698,1408,1506,9248,188,0.48318462594371997,0.8822055137844611,0.7571520757152076,725.7082717418671,357.8677246570587
0.16588977196403426,5875,551,5817,109,0.914254590725179,0.9817847593582888,0.9674922600619196,0.351176652165077,1403,1378,9376,193,0.5044947860481841,0.8790726817042607,0.7654118930714676,720.4933202266693,357.3246533870697
0.18423116996816788,5776,454,5901,221,0.9271268057784912,0.9631482407870602,0.9557217552452181,0.33557423685485055,1307,1101,9653,289,0.5427740863787376,0.818922305764411,0.7432893539581439,713.0557508468628,359.0452136993408
0.17026347265496772,5880,663,5743,66,0.8986703347088492,0.9889001009081736,0.9694331783559207,0.3362402288682065,1424,1505,9249,172,0.4861727552065551,0.8922305764411027,0.7645227101900569,715.9557001590729,452.4522759914398
0.1694292683091613,5833,398,5924,197,0.9361258225004012,0.967330016583748,0.9609238575335245,0.3145493194110963,1303,1032,9722,293,0.5580299785867238,0.8164160401002506,0.7472187177428604,935.0458271503448,392.8925144672394
0.14827512958149758,5953,494,5814,91,0.9233752132774934,0.9849437458636664,0.9719818437122423,0.3614792676155384,1385,1331,9423,211,0.509941089837997,0.8677944862155389,0.7609890109890111,874.6659286022186,390.7485635280609
0.18702533636049132,5958,793,5565,36,0.8825359206043549,0.993993993993994,0.9695056464998212,0.4468176184588598,1460,1768,8986,136,0.45229244114002476,0.9147869674185464,0.7594673325010403,843.5573532581329,387.8425371646881
0.17133769730270063,5939,767,5627,19,0.8856248135997614,0.9968110104061766,0.9723950487916693,0.46161210801437313,1470,1842,8912,126,0.4438405797101449,0.9210526315789473,0.7580445544554454,926.8218092918396,371.1507468223572
0.1687087557264097,6005,732,5586,29,0.8913462965711741,0.9951939012263838,0.9725326336928708,0.4222774942152896,1467,1812,8942,129,0.4473924977127173,0.9191729323308271,0.7590810307357964,867.5830669403076,386.6571695804596
0.16824831915392005,5911,697,5706,38,0.8945217917675545,0.9936123718271979,0.9720760426259702,0.44009949516670904,1425,1751,9003,171,0.4486775818639798,0.8928571428571429,0.7452928870292888,853.9379138946533,388.60324907302856
0.1625505907658893,5961,606,5721,64,0.9077204202832344,0.9893775933609958,0.9718916098738057,0.43481871872778366,1394,1513,9241,202,0.47953216374269003,0.8734335839598998,0.7501883543213863,822.7436783313751,384.49482464790344
0.1089057310199645,5912,385,6018,37,0.9388597744957916,0.9937804673054295,0.9822882397899843,0.35293578680468957,1378,1150,9604,218,0.5450949367088608,0.8634085213032582,0.7731149012567325,770.2930414676666,356.6672956943512
0.10925896865330212,5951,436,5934,31,0.9317363394394864,0.9948177866934136,0.9815272967177965,0.36878379508068687,1398,1236,9518,198,0.530751708428246,0.8759398496240601,0.7751164337990685,713.4415729045868,358.5062458515167
0.10374222940963167,5943,386,5984,39,0.9390109021962395,0.993480441323972,0.9820867898337576,0.3547851168964556,1385,1111,9643,211,0.5548878205128205,0.8677944862155389,0.7798423423423424,711.8720271587372,357.1900064945221
0.09984475364570791,5975,354,5981,42,0.9440669932058777,0.9930197772976567,0.9828272526894102,0.36215424436547977,1364,1091,9663,232,0.5556008146639512,0.8546365914786967,0.7715804955311688,709.6154901981354,452.55088329315186
0.09504791080150657,6009,376,5947,20,0.9411119812059514,0.9966827002819705,0.9850496705026064,0.3771526489132329,1391,1196,9558,205,0.5376884422110553,0.8715538847117794,0.775275888975588,780.7686033248901,382.936984539032
0.09113691515805576,5941,347,6032,32,0.9448155216284987,0.9946425581784698,0.984261100066269,0.383324738253466,1374,1079,9675,222,0.5601304525071341,0.8609022556390977,0.7774131492587982,798.0299897193909,382.84273529052734
0.09125063875738358,6015,359,5953,25,0.9436774395983684,0.9958609271523179,0.9849675771271371,0.37838639242446376,1395,1150,9604,201,0.5481335952848723,0.8740601503759399,0.7811625041997985,791.201328754425,381.453901052475
