train_lossXsample,train_tp,train_fp,train_tn,train_fn,train_precision,train_recall,train_Fbeta,val_lossXsample,val_tp,val_fp,val_tn,val_fn,val_precision,val_recall,val_Fbeta,epoch_duration,eval_duration
0.9967053998249634,2761,505,5881,3213,0.8453766074709125,0.46216940073652496,0.5082468154038731,0.47279073535672084,613,898,9856,983,0.4056915949702184,0.3840852130325815,0.3882203926535783,776.9320030212402,266.21971321105957
0.3862575919882765,5858,1535,4793,174,0.7923711619099147,0.9711538461538461,0.9292217886488373,0.605666112475067,1392,2967,7787,204,0.3193392980041294,0.8721804511278195,0.6478637252164198,575.9408242702484,265.7613134384155
0.3354405585809047,5691,853,5449,367,0.8696515892420538,0.9394189501485639,0.92458409149987,0.40600206745780915,1260,1766,8988,336,0.41639127561136813,0.7894736842105263,0.669500531349628,529.9387409687042,265.1931550502777
0.3073455517828272,5711,975,5413,261,0.8541728985940772,0.9562960482250502,0.9339634983973311,0.5246090348625956,1302,2119,8635,294,0.38059047062262497,0.8157894736842105,0.6639469658337582,512.4333050251007,264.61099910736084
0.7017303342958099,4487,926,5375,1572,0.8289303528542398,0.7405512460802113,0.7566865661573746,0.6101111406739425,931,1877,8877,665,0.3315527065527066,0.5833333333333334,0.5064186248912098,514.9975090026855,272.1718306541443
0.2270047631753687,5898,848,5542,72,0.8742958790394307,0.9879396984924623,0.9629073336380853,0.5278935824618166,1303,1970,8784,293,0.3981057134127712,0.8164160401002506,0.6746401573987781,569.0649778842926,282.7750515937805
0.4200171126323996,5285,756,5551,768,0.8748551564310545,0.8731207665620353,0.8734670941724787,0.5737376222243675,1073,1675,9079,523,0.39046579330422126,0.6723057644110275,0.5874945247481383,556.9754047393799,283.3066842556
0.13468337184885174,6012,514,5817,17,0.9212381244253754,0.9971802952396749,0.9810064617192089,0.4934613661823968,1249,1305,9449,347,0.4890368050117463,0.7825814536340853,0.6987021705079436,557.7563810348511,285.0875940322876
0.11949296675646576,5977,453,5915,15,0.9295489891135303,0.9974966622162884,0.9831238897295875,0.5092992126893418,1226,1258,9496,370,0.49355877616747185,0.768170426065163,0.6912494361750113,547.9022138118744,283.8005883693695
0.11596513166300301,6018,462,5871,9,0.9287037037037037,0.9985067197610752,0.983719105531581,0.5455852801500545,1242,1341,9413,354,0.4808362369337979,0.7781954887218046,0.6925393108062897,687.7422387599945,296.52607893943787
0.11053633965720637,5955,452,5945,8,0.9294521616981427,0.9986583934261278,0.9840047589147033,0.5157706730858035,1225,1258,9496,371,0.49335481272654047,0.7675438596491229,0.6907635051313861,543.1587898731232,265.2585961818695
0.11142150557156906,5935,411,5998,16,0.9352347935707532,0.9973113762392876,0.9842454394693201,0.5369279572114288,1187,1116,9638,409,0.5154146765089014,0.743734335839599,0.683204788764821,511.9730772972107,263.96914768218994
0.0992188330896464,6031,354,5969,6,0.9445575567736884,0.9990061288719563,0.9876199521828841,0.5519614822903143,1174,1054,9700,422,0.5269299820466786,0.7355889724310777,0.6816070599163957,510.2911648750305,262.2725946903229
0.1040225933622388,6053,363,5929,15,0.9434226932668329,0.9975280158206987,0.9862161105318039,0.5551569476639211,1183,1117,9637,413,0.5143478260869565,0.7412280701754386,0.6811377245508983,512.0333864688873,262.67150020599365
