train_lossXsample,train_tp,train_fp,train_tn,train_fn,train_precision,train_recall,train_Fbeta,val_lossXsample,val_tp,val_fp,val_tn,val_fn,val_precision,val_recall,val_Fbeta,epoch_duration,eval_duration
0.5141526097232856,5291,1383,4949,737,0.7927779442613125,0.8777372262773723,0.8593191710517767,0.5141982286275639,1294,2603,8151,302,0.33205029509879397,0.8107769423558897,0.6293162143760334,396.7293963432312,85.77152442932129
0.46087456438147906,5833,2240,4151,136,0.7225318964449399,0.9772156140056961,0.912861122413847,0.690796814389557,1510,4000,6754,86,0.27404718693284935,0.9461152882205514,0.6347738355473348,82.31490969657898,23.204837799072266
0.4175731851637942,5349,1002,5337,672,0.8422295701464336,0.8883906327852517,0.8787580088713652,0.43778215831590567,1284,1923,8831,312,0.40037418147801684,0.8045112781954887,0.6693775414451049,82.65614891052246,23.25705862045288
0.3426115359399697,5769,1137,5181,273,0.8353605560382277,0.9548162859980139,0.9282680054064492,0.4484735375956485,1381,2214,8540,215,0.38414464534075105,0.8652882205513784,0.6919531015131778,82.79066872596741,22.735970735549927
0.3262775280329016,5838,1169,5129,224,0.8331668331668332,0.9630484988452656,0.9339305711086225,0.45926304761214776,1402,2229,8525,194,0.3861195263012944,0.8784461152882206,0.6999500748876686,82.53225517272949,22.69042134284973
0.32055342058533604,5663,1078,5344,275,0.8400830737279336,0.9536881104749074,0.9285737710294166,0.4479057481124816,1382,2120,8634,214,0.3946316390633923,0.8659147869674185,0.698968237912199,82.66189384460449,23.11650323867798
0.333180338366132,5755,1158,5166,281,0.8324895125126573,0.9534459907223327,0.9265222011140807,0.4699773614898867,1389,2218,8536,207,0.3850845578042695,0.8703007518796992,0.6951256130517466,82.55448937416077,22.749099493026733
0.24632505472616856,5862,886,5463,149,0.8687018375815057,0.9752121111295957,0.9518706157443492,0.4189747760170384,1382,1881,8873,214,0.42353662273980996,0.8659147869674185,0.7162848553954597,82.57684278488159,22.959558725357056
0.2310042515686415,5792,772,5618,178,0.882388787324802,0.9701842546063651,0.9512547628432533,0.3877874646109608,1379,1663,9091,217,0.4533201840894149,0.8640350877192983,0.731487375344791,82.62094521522522,23.164475440979004
0.23222808867307157,5847,881,5512,120,0.8690546967895363,0.9798893916540975,0.9555170610537325,0.4175799761320415,1394,1800,8954,202,0.4364433312460864,0.8734335839598998,0.7277093338901649,82.60473871231079,22.991741180419922
0.22448534468327525,5860,830,5551,119,0.8759342301943199,0.9800970061883258,0.9573286283735217,0.3958442537408126,1369,1715,9039,227,0.44390402075226976,0.8577694235588973,0.7229615547106041,82.6055805683136,23.089977502822876
0.21974378485220536,5886,775,5550,149,0.8836511034379222,0.9753106876553438,0.9554884581669425,0.39658264932362175,1361,1610,9144,235,0.4580949175361831,0.8527568922305765,0.7274184927846072,82.75737023353577,23.076801538467407
0.20017660696143857,5890,767,5613,90,0.8847829352561214,0.9849498327759197,0.9631422310887269,0.3966865832313352,1386,1738,9016,210,0.44366197183098594,0.868421052631579,0.728859907446361,82.56792426109314,22.851863861083984
0.1997198952150962,5946,764,5570,80,0.886140089418778,0.9867241951543312,0.9648211851755695,0.4054794992850377,1393,1736,9018,203,0.4451901565995526,0.8728070175438597,0.7321559970566593,82.85338830947876,23.08737325668335
0.2041481129029422,5965,783,5510,102,0.8839656194427978,0.9831877369375309,0.9616004642765025,0.3971669506109678,1386,1675,9079,210,0.4527932048350212,0.868421052631579,0.733721545791424,82.56587600708008,23.283677101135254
0.2029847579384313,5883,812,5567,98,0.8787154592979836,0.9836147801371008,0.9606780103857083,0.40200507308790073,1387,1699,9055,209,0.44944912508101104,0.8690476190476191,0.7323125659978881,82.56158471107483,22.77577781677246
0.21238756556437624,5899,766,5568,127,0.8850712678169542,0.9789246598075009,0.958594689460171,0.3964837979787757,1369,1634,9120,227,0.4558774558774559,0.8577694235588973,0.7291999573878768,82.73430347442627,23.589486837387085
0.20251018640775126,5880,751,5630,99,0.8867440808324536,0.9834420471650778,0.9624513045470914,0.3958144951397591,1384,1653,9101,212,0.45571287454725057,0.8671679197994987,0.7345292431801295,82.64254999160767,23.14656972885132
0.2011596952441441,5916,808,5558,78,0.8798334324806663,0.986986986986987,0.9635179153094462,0.4037176318014199,1392,1719,9035,204,0.4474445515911283,0.8721804511278195,0.7330173775671405,82.5737533569336,23.074342727661133
0.20169774103897675,5859,806,5616,79,0.8790697674418605,0.9866958571909734,0.9631127330111449,0.40649767455784414,1395,1725,9029,201,0.44711538461538464,0.8740601503759399,0.7339015151515151,82.40906691551208,23.036713123321533
0.2020877280378033,5801,772,5694,93,0.8825498250418379,0.984221241940957,0.9620551262065076,0.39203819438030846,1385,1616,9138,211,0.461512829056981,0.8677944862155389,0.7378795950985616,82.20440292358398,23.133387565612793
0.20418668052235853,5851,771,5653,85,0.8835699184536394,0.9856805929919138,0.9634130277283806,0.39950556735760767,1386,1669,9085,210,0.45368248772504094,0.868421052631579,0.7341879436380974,82.21090149879456,22.932410717010498
0.200303632483899,5887,762,5621,90,0.8853963001955181,0.9849422787351514,0.9632817357724905,0.40132561157589497,1388,1685,9069,208,0.45167588675561343,0.8696741854636592,0.7338479433224067,82.91896080970764,22.8276264667511
0.1995055719438494,5965,722,5576,97,0.8920293106026619,0.9839986803035302,0.9641183125909165,0.3933673447249872,1374,1645,9109,222,0.4551175886054985,0.8609022556390977,0.7306178879081143,83.18551397323608,23.20319676399231
0.20876197636031024,5941,727,5561,131,0.8909718056388722,0.9784255599472991,0.9595878020416075,0.38496714515242014,1367,1565,9189,229,0.4662346521145975,0.856516290726817,0.7336839845427221,83.40285038948059,23.16023588180542
0.20128093113984105,5893,726,5629,112,0.8903157576673213,0.9813488759367194,0.9616828225464278,0.39102295955665684,1375,1614,9140,221,0.4600200736032118,0.8615288220551378,0.7334898111597141,83.21214818954468,22.924201726913452
0.191093353946425,5899,657,5677,127,0.8997864551555826,0.9789246598075009,0.9620026092628833,0.37955133639366523,1359,1538,9216,237,0.46910597169485674,0.8515037593984962,0.7321409330891068,83.36114048957825,23.091347694396973
